KOI Name,Predicted Disposition,Probability,Period (days),T0 (BJD-2454833),Duration (hr),Impact,R_p/R*,Kepler ID
K05211.01,FALSE POSITIVE,0.32841998,3.5645248999999994,134.4518,2.062,0.188,0.006999999999999999,5946568
K02297.01,FALSE POSITIVE,0.32825264,4.64495172,136.02095,3.366,0.301,0.011000000000000001,5342473
K03433.01,FALSE POSITIVE,0.32751024,34.08429351,152.06766000000005,1.3521,1.28,0.358,7093401
K02550.01,FALSE POSITIVE,0.32747117,18.0243482,144.27756000000005,3.575,0.57,0.02,11622985
K01822.01,FALSE POSITIVE,0.32729593,150.8783198,206.69223,8.6797,0.022000000000000002,0.023,5124667
K07873.01,FALSE POSITIVE,0.3272311,1.93188768,133.1676,1.087,0.256,0.006,8222395
K04999.01,FALSE POSITIVE,0.32718086,65.75210899999999,183.3112,6.854,0.109,0.018000000000000002,3646449
K02639.01,FALSE POSITIVE,0.32707990000000003,25.112336199999998,146.3464,7.9220000000000015,0.006999999999999999,0.018000000000000002,11391755
K04633.01,FALSE POSITIVE,0.32659823,11.693344699999999,142.6574,6.551,0.353,0.008,5954001
K04710.01,FALSE POSITIVE,0.32616633,9.4527721,135.7805,3.8169999999999997,0.746,0.013999999999999999,9278216
K01261.02,FALSE POSITIVE,0.3258954,15.19423359,142.73422,3.1060000000000003,0.9059999999999999,0.021,8678594
K04457.01,FALSE POSITIVE,0.32546803,79.33434699999998,144.0233,10.886,0.652,0.012,12109267
K07358.01,FALSE POSITIVE,0.32531404,11.3251153,137.2423,2.126,0.35200000000000004,0.016,10665228
K03301.01,FALSE POSITIVE,0.32429624,20.710636800000003,140.89982,2.693,0.604,0.011000000000000001,8301878
K07687.01,FALSE POSITIVE,0.32425094,23.266633,132.4386,8.315,0.092,0.006,4252671
K07471.01,FALSE POSITIVE,0.32362255,5.29655591,131.8704,3.93,0.37,0.011000000000000001,11672354
K06783.01,FALSE POSITIVE,0.32358032,11.849635099999999,140.3663,3.319,0.607,0.013000000000000001,6867219
K01315.01,FALSE POSITIVE,0.3232356,6.84639884,133.76181,3.4919,0.9,0.013000000000000001,10928043
K07032.01,FALSE POSITIVE,0.3231886,3.64049242,134.96786,1.194,0.18100000000000002,0.006,8394475
K04656.01,FALSE POSITIVE,0.32313874,3.8183717000000006,133.90812,2.687,0.878,0.008,8107611
K02610.01,FALSE POSITIVE,0.32289016,24.1073172,145.9415,10.465,0.693,0.01,2305866
K05098.01,FALSE POSITIVE,0.32261205,100.345648,152.8425,7.939,0.54,0.018000000000000002,4912650
K03310.01,FALSE POSITIVE,0.32246292,20.5512722,141.08700000000005,4.638999999999999,0.946,0.016,12253769
K02755.01,FALSE POSITIVE,0.3217991,8.48299282,132.96583,2.505,0.564,0.008,3545135
K03140.01,FALSE POSITIVE,0.32175964,5.68879083,131.6672,2.55,0.39,0.013999999999999999,5978170
K07332.01,FALSE POSITIVE,0.32172063,0.9337281959999999,131.5336,3.4410000000000003,0.015,0.008,10471113
K06267.01,FALSE POSITIVE,0.32057070000000004,13.8911152,137.3481,5.062,0.168,0.013000000000000001,2422820
K05117.01,FALSE POSITIVE,0.31991446,33.3726538,153.5967,3.6630000000000003,0.038,0.022000000000000002,5027859
K06178.01,FALSE POSITIVE,0.31991115,13.032730099999998,133.6778,3.9019999999999997,0.67,0.015,8355178
K05600.01,FALSE POSITIVE,0.31934217,17.168095,134.637329,13.04,0.9990000000000001,0.023,9018021
K03029.01,FALSE POSITIVE,0.31911823,18.976328600000002,134.83396000000002,2.379,0.922,0.021,5903749
K02050.02,FALSE POSITIVE,0.31866217,3.17796408,134.35285,0.542,0.9009999999999999,0.008,6307083
K03069.01,FALSE POSITIVE,0.31857193,43.1024434,140.1394,7.124,0.011000000000000001,0.016,4676964
K03495.01,FALSE POSITIVE,0.31842059999999994,17.6062701,147.1894,6.1339999999999995,0.9229999999999999,0.013999999999999999,9474756
K03197.01,FALSE POSITIVE,0.3177098,22.599501,152.9112,4.38,0.12,0.008,8443527
K07041.01,FALSE POSITIVE,0.31754634,8.361373200000001,139.2515,3.6489999999999996,0.067,0.009000000000000001,8443812
K02528.01,FALSE POSITIVE,0.31747276,12.02295362,136.20687,1.2667,0.965,0.034,9205907
K00732.02,FALSE POSITIVE,0.3172468,3.29534567,132.48799,1.902,0.7290000000000001,0.012,10265898
K03394.01,FALSE POSITIVE,0.3168298,15.576406099999998,135.9482,5.3820000000000014,0.565,0.015,7748487
K04463.01,FALSE POSITIVE,0.3167255,36.7614011,137.7551,15.982000000000001,0.9840000000000001,0.017,6197344
K04353.01,FALSE POSITIVE,0.31660712,17.8075656,146.88323,1.643,0.474,0.037000000000000005,4571844
K04323.01,FALSE POSITIVE,0.31617975,11.49589567,139.38053,2.256,0.295,0.01,5385410
K06617.01,FALSE POSITIVE,0.31603682,8.0018897,135.4193,3.425,0.442,0.009000000000000001,5702770
K01705.01,FALSE POSITIVE,0.31595308,20.4998763,131.82068,6.501,0.943,0.024,7522911
K05762.01,FALSE POSITIVE,0.31593913,12.63063129,136.70398,2.2119999999999997,0.017,0.016,10090854
K08183.01,FALSE POSITIVE,0.3156699,5.8877038,135.03738,4.0089999999999995,0.185,0.006,9468848
K02315.01,FALSE POSITIVE,0.3150397,22.133422399999997,152.18405,2.049,0.025,0.023,6062929
K00696.01,FALSE POSITIVE,0.31462857,7.03380109,174.15771999999996,6.4185,0.861,0.012,8869680
K07645.01,FALSE POSITIVE,0.31441679999999994,2.00870696,131.51,4.87,0.19399999999999998,0.006999999999999999,3129238
K01733.01,FALSE POSITIVE,0.31404024,19.18109525,141.37097,2.424,0.006999999999999999,0.027000000000000003,8396405
K01969.01,FALSE POSITIVE,0.31341624,16.34355902,145.04116000000005,5.474,0.716,0.027999999999999997,9244756
K00974.01,FALSE POSITIVE,0.31304770000000004,53.5057611,172.98304,10.5616,0.46,0.013000000000000001,9414417
K02415.01,FALSE POSITIVE,0.31284443,5.25419589,133.72952,2.9878,0.006999999999999999,0.02,5621586
K00126.02,FALSE POSITIVE,0.31257242,0.875197345,131.8135915,0.052000000000000005,1.004,0.004,5897826
K02571.01,FALSE POSITIVE,0.31173515,0.82628442,132.26993000000002,0.9603,0.28,0.011000000000000001,6867588
K02989.01,FALSE POSITIVE,0.31087940000000003,6.33125228,137.14149,2.688,0.094,0.016,6636320
K03354.01,FALSE POSITIVE,0.31075758,11.570600500000001,136.28576999999999,3.073,0.41600000000000004,0.013000000000000001,9845909
K04938.01,FALSE POSITIVE,0.30996907,55.180772,147.7141,9.791,0.306,0.02,2310993
K08156.01,FALSE POSITIVE,0.30962273,364.98242,188.6133,12.345999999999998,0.9259999999999999,0.026000000000000002,8439949
K00802.01,FALSE POSITIVE,0.30954468,19.620346923,181.881819,2.0038,0.45799999999999996,0.138,3453214
K02490.01,FALSE POSITIVE,0.30926704,11.60653061,134.41637,2.194,0.024,0.025,3122913
K05276.01,FALSE POSITIVE,0.3089401,220.72014199999998,303.8527,8.186,0.113,0.026000000000000002,6368905
K03429.01,FALSE POSITIVE,0.30865926,15.8283833,144.3927,3.6430000000000002,0.623,0.013999999999999999,9230021
K07112.01,FALSE POSITIVE,0.30845344,0.78430061,132.23164,2.952,0.659,0.015,8953281
K07863.01,FALSE POSITIVE,0.30799133,5.2449156,136.0365,8.367,0.019,0.005,8107150
K02416.01,FALSE POSITIVE,0.30759317,5.90608902,131.56096000000002,2.4090000000000003,0.025,0.017,9210387
K04503.01,FALSE POSITIVE,0.3074716,5.89089509,132.43645,2.4019999999999997,0.282,0.015,10907132
K04385.01,FALSE POSITIVE,0.30731314,7.298141999999999,137.85674,3.0239999999999996,0.41100000000000003,0.018000000000000002,3645438
K04590.01,FALSE POSITIVE,0.30707526,9.54060855,131.91276000000002,1.869,0.031,0.019,12204137
K04226.01,FALSE POSITIVE,0.30686003,49.564693,170.6973,8.54,0.685,0.01,9491832
K03066.01,FALSE POSITIVE,0.30648932,24.2204192,146.42459,3.2710000000000004,0.032,0.025,4067925
K07746.01,FALSE POSITIVE,0.30639988,393.95608,388.3294,13.89,0.614,0.021,5881307
K04325.01,FALSE POSITIVE,0.30636454,0.609926502,131.80347,1.2529,0.24,0.011000000000000001,7749002
K07894.01,FALSE POSITIVE,0.30620933,347.97611,169.433,16.77,0.057,0.017,8555967
K04850.01,FALSE POSITIVE,0.306143,3.04185157,132.50422,1.4340000000000002,0.17600000000000002,0.008,6786224
K02612.01,FALSE POSITIVE,0.30516237,4.61225043,133.86133999999998,2.695,0.012,0.005,9602613
K04857.01,FALSE POSITIVE,0.3049981,4.11497357,135.31799999999998,3.025,0.396,0.012,2860656
K02759.01,FALSE POSITIVE,0.30461183,1.07808492,132.03683,0.8551,0.287,0.011000000000000001,11076400
K04630.01,FALSE POSITIVE,0.30454054,44.696617700000004,155.6611,10.532,0.373,0.015,7834045
K05333.01,FALSE POSITIVE,0.30446196,20.5477769,149.1769,4.6339999999999995,0.027999999999999997,0.013999999999999999,6879183
K04442.01,FALSE POSITIVE,0.30444133,13.9482197,132.7505,7.686,0.19699999999999998,0.01,11124436
K02945.01,FALSE POSITIVE,0.30380327,19.94752741,144.2469,1.756,0.094,0.027000000000000003,8617363
K06274.01,FALSE POSITIVE,0.30341053,18.1772927,145.8085,4.703,0.039,0.013000000000000001,2449245
K04302.01,FALSE POSITIVE,0.30329734,5.53312006,132.1648,3.486,0.299,0.006999999999999999,6290935
K03398.02,FALSE POSITIVE,0.30320257,35.8007112,144.92168999999996,8.219,0.043,0.018000000000000002,3561464
K08249.01,FALSE POSITIVE,0.30256844,309.191789,326.2209,11.392000000000001,0.155,0.01,4572728
K04482.01,FALSE POSITIVE,0.3016938,5.38299284,136.239,3.3360000000000003,0.41700000000000004,0.006,7778427
K03206.01,FALSE POSITIVE,0.30165958,15.151640900000002,133.9226,5.105,0.17300000000000001,0.013000000000000001,5612697
K03459.01,FALSE POSITIVE,0.3014033,13.2226149,144.295,4.337,0.943,0.019,2717158
K04987.01,FALSE POSITIVE,0.30117616,12.5748872,143.1278,3.549,0.035,0.024,3542117
K04393.01,FALSE POSITIVE,0.30049038,1.62888267,132.33899,1.72,0.147,0.01,8324518
K04570.01,FALSE POSITIVE,0.300275,35.017505299999996,139.8496,3.608,0.809,0.017,4060229
K04409.01,FALSE POSITIVE,0.30002558,14.265154500000001,143.22024,3.6010000000000004,0.353,0.006999999999999999,5308537
K01944.01,FALSE POSITIVE,0.29963565,12.18420006,139.05643999999998,2.5014,0.746,0.022000000000000002,2438513
K03343.01,FALSE POSITIVE,0.2996223,83.2664103,194.23925,2.813,0.028999999999999998,0.022000000000000002,3236705
K08085.01,FALSE POSITIVE,0.2995913,419.2615,187.5475,21.53,0.5,0.016,2284957
K07359.01,FALSE POSITIVE,0.29921487,4.237447181,135.17678999999998,0.3792,0.187,0.021,10665749
K03329.01,FALSE POSITIVE,0.29914440000000003,12.687817599999999,136.1525,4.262,0.9209999999999999,0.019,6955671
K04273.01,FALSE POSITIVE,0.29837966,17.3731821,138.28746999999998,3.36,0.22699999999999998,0.008,9716028
K07641.01,FALSE POSITIVE,0.29811427,3.79437277,132.1265,2.289,0.05,0.008,2984990
K00373.01,FALSE POSITIVE,0.29781058,135.1879934,190.93292,8.819100000000002,0.023,0.023,7364176
K07762.01,FALSE POSITIVE,0.29726595,8.507351199999999,135.8115,2.266,0.223,0.013000000000000001,6106046
K07435.01,FALSE POSITIVE,0.29682964,1.36752316,131.77163000000002,1.208,0.299,0.006999999999999999,11288772
K07846.01,FALSE POSITIVE,0.29661350000000003,10.5994606,134.8329,9.484,0.6709999999999999,0.011000000000000001,7671950
K04443.01,FALSE POSITIVE,0.29634216,5.67577999,134.91027,3.554,0.91,0.008,5780855
K07780.01,FALSE POSITIVE,0.2961496,5.3360574,132.605,3.877,0.006,0.006999999999999999,6451368
K02744.02,FALSE POSITIVE,0.29593554,11.615625,131.96843,2.233,0.977,0.018000000000000002,5881813
K07773.01,FALSE POSITIVE,0.2952447,2.69339974,131.9006,1.936,0.27899999999999997,0.011000000000000001,6231721
K07232.01,FALSE POSITIVE,0.29500875,1.96682825,132.68632,1.645,0.415,0.013999999999999999,9811915
K02590.02,FALSE POSITIVE,0.29493755,22.7909233,134.4333,9.565,0.871,0.008,12016267
K02588.01,FALSE POSITIVE,0.29490882,5.77957133,136.53014,2.5213,0.946,0.024,12156347
K04914.01,FALSE POSITIVE,0.29389936,5.47455167,133.55528999999999,3.71,0.9309999999999999,0.01,12071754
K02696.02,FALSE POSITIVE,0.29290062,44.5643831,143.43526,7.874,0.851,0.02,11071200
K03037.01,FALSE POSITIVE,0.29274446,5.4654174000000015,133.58893,3.2089999999999996,0.301,0.013999999999999999,6593150
K07923.01,FALSE POSITIVE,0.2920728,395.13138,162.7395,21.291,0.45,0.01,9084569
K02687.02,FALSE POSITIVE,0.2920301,8.16733851,136.20356,3.3369999999999997,0.8009999999999999,0.01,7202957
K02068.01,FALSE POSITIVE,0.29154816,41.88970036,172.00101999999995,1.35,1.285,0.325,10674871
K07291.01,FALSE POSITIVE,0.29118305,25.9136674,131.8232,10.498,0.982,0.013000000000000001,10163067
K02186.01,FALSE POSITIVE,0.29100797,14.97974335,143.46174,4.126,0.93,0.040999999999999995,3097926
K03088.01,FALSE POSITIVE,0.29098070000000004,3.48412874,134.5504,1.422,0.106,0.012,9020114
K01591.01,FALSE POSITIVE,0.290319,19.65639342,140.29936999999998,3.2260000000000004,0.955,0.035,10028140
K07116.01,FALSE POSITIVE,0.29021853,2.52557582,133.06586000000001,2.32,0.3720000000000001,0.005,8958811
K07272.01,FALSE POSITIVE,0.2892123,14.1011023,133.4744,4.513,0.071,0.01,10019854
K03397.01,FALSE POSITIVE,0.2892031,35.8754482,147.5086,3.972,0.026000000000000002,0.018000000000000002,6200810
K03939.01,FALSE POSITIVE,0.28816545,1.88665445,132.3531,1.3430000000000002,1.2690000000000001,0.321,9593528
K04037.01,FALSE POSITIVE,0.28743738,215.956008,271.3671,10.425,0.9590000000000001,0.023,8264402
K04659.01,FALSE POSITIVE,0.28673428,41.868199600000004,146.9767,5.7829999999999995,0.9229999999999999,0.013999999999999999,2857607
K04877.01,FALSE POSITIVE,0.28660405,5.19206571,134.5614,3.716,0.847,0.008,9581589
K07882.01,FALSE POSITIVE,0.28652793,65.415183,140.2325,4.224,0.377,0.019,8364232
K04634.01,FALSE POSITIVE,0.2859283,4.02745396,133.12194,1.33,0.304,0.009000000000000001,8196226
K02760.01,FALSE POSITIVE,0.28584805,56.573231799999995,146.57984,4.188,0.9420000000000001,0.032,7877978
K03041.01,FALSE POSITIVE,0.28583786,5.08288076,134.00557,2.515,0.389,0.01,4072955
K01656.01,FALSE POSITIVE,0.28582007,51.390145200000006,145.3192,5.995,0.946,0.026000000000000002,4471747
K03214.01,FALSE POSITIVE,0.28561217,11.49500229,141.27511,7.602,0.9109999999999999,0.008,7983117
K06368.01,FALSE POSITIVE,0.28553328,9.4588054,136.8156,3.66,0.365,0.015,3854496
K02489.01,FALSE POSITIVE,0.2854516,3.92453009,132.40178999999998,3.6910000000000003,0.11199999999999999,0.02,2718778
K02822.01,FALSE POSITIVE,0.28541982,4.44589508,131.74309,2.3816,0.7040000000000001,0.021,8263545
K07711.01,FALSE POSITIVE,0.28421795,302.779824,355.5989,16.847,0.001,0.015,4940203
K03486.01,FALSE POSITIVE,0.28403622,19.068951300000002,145.7515,12.462,0.98,0.017,8121328
K05088.01,FALSE POSITIVE,0.28257075,49.1782244,165.7659,5.8,0.315,0.02,4813750
K02370.01,FALSE POSITIVE,0.28220692,78.7327023,168.72926,5.041,0.956,0.026000000000000002,5385304
K03396.01,FALSE POSITIVE,0.28176865,36.258074900000004,146.8338,5.9170000000000025,0.7859999999999999,0.02,5710069
K04890.01,FALSE POSITIVE,0.28171813,63.09506800000001,158.1168,9.485,1.05,0.081,6691169
K07076.01,FALSE POSITIVE,0.28123355,16.2347636,139.9705,4.2,0.046,0.01,8693536
K06970.01,FALSE POSITIVE,0.2805258,40.7698541,158.86363,2.997,0.20199999999999999,0.013999999999999999,8115647
K03401.01,FALSE POSITIVE,0.27923036,17.9559673,139.0347,6.237,0.9790000000000001,0.015,9966219
K01030.01,FALSE POSITIVE,0.2790189,9.22961384,138.43961000000002,2.235,0.067,0.02,2574338
K02797.01,FALSE POSITIVE,0.27823907,0.868122253,131.83212,1.5471,0.006,0.013999999999999999,10604521
K03165.01,FALSE POSITIVE,0.27713186,4.11754421,132.79189,4.362,0.312,0.005,9579208
K00865.01,FALSE POSITIVE,0.27678534,119.0207044,222.236492,8.1405,0.076,0.077,6862328
K08157.01,FALSE POSITIVE,0.27660325,0.58730021,132.3502325,0.82,,,8527297
K03137.01,FALSE POSITIVE,0.27655172,1.3320359959999999,131.58386000000002,1.391,0.13699999999999998,0.011000000000000001,9758032
K07834.01,FALSE POSITIVE,0.27650422,7.3812343999999985,137.5646,2.802,0.687,0.01,7366501
K01029.01,FALSE POSITIVE,0.2763639,32.312286699999994,133.86700000000002,6.569,0.934,0.03,2164169
K03202.01,FALSE POSITIVE,0.2762931,92.461135,211.1951,14.344000000000001,0.083,0.01,4262040
K01946.01,FALSE POSITIVE,0.27624324,8.29482811,133.50201,2.7437,0.932,0.027000000000000003,10844890
K07774.01,FALSE POSITIVE,0.27585945,6.32589574,133.27081,1.383,0.18100000000000002,0.013000000000000001,6277410
K04014.01,FALSE POSITIVE,0.27506188,234.24073900000002,210.8122,12.925,0.9440000000000001,0.025,9009953
K07002.01,FALSE POSITIVE,0.27500433,4.83014159,134.64407,0.9570000000000001,0.034,0.013000000000000001,8248103
K04591.01,FALSE POSITIVE,0.2748573,1.80926734,132.6883,2.469,0.385,0.009000000000000001,5389956
K03123.01,FALSE POSITIVE,0.2747705,15.2311195,143.73591000000005,3.91,0.192,0.015,8197793
K08043.01,FALSE POSITIVE,0.27461582,10.7781558,134.7939,3.005,0.009000000000000001,0.01,11139682
K03472.01,FALSE POSITIVE,0.2745791,10.43003118,133.2962,2.029,0.28300000000000003,0.01,9536108
K04056.01,FALSE POSITIVE,0.27407962,3.951383138,132.06462,1.0582,1.217,0.239,4673628
K04737.01,FALSE POSITIVE,0.27371868,7.79534033,138.03216,3.406,0.282,0.009000000000000001,7266212
K03050.01,FALSE POSITIVE,0.27361274,1.242639742,131.88125,1.7630000000000001,0.152,0.011000000000000001,5475042
K04549.01,FALSE POSITIVE,0.273606,2.0481582,132.17678999999998,1.899,0.179,0.012,6523058
K02919.01,FALSE POSITIVE,0.27184555,2.522590567,131.64534,1.406,1.261,0.275,10332213
K03480.01,FALSE POSITIVE,0.2712257,11.9378354,133.2612,4.652,0.036000000000000004,0.013999999999999999,9843517
K03907.01,FALSE POSITIVE,0.2712044,28.64338839,141.22933,1.2246,0.968,0.03,7137213
K01058.01,FALSE POSITIVE,0.27100348,5.670155713,136.201739,0.9361,1.2670000000000001,0.292,6124941
K02802.01,FALSE POSITIVE,0.27041793,3.84822189,131.9185,2.013,0.368,0.013000000000000001,5775129
K06579.01,FALSE POSITIVE,0.26987782,2.6528082000000004,131.5439,2.2969999999999997,0.434,0.011000000000000001,5456979
K04972.01,FALSE POSITIVE,0.26970077,26.092284,149.1087,6.6229999999999976,0.068,0.01,3340165
K03090.01,FALSE POSITIVE,0.26924485,3.82223397,132.14965,1.9240000000000002,0.725,0.019,6609270
K02637.01,FALSE POSITIVE,0.2691862,3.98864999,134.8296,3.516,0.355,0.009000000000000001,9574179
K02690.01,FALSE POSITIVE,0.26899835,3.6069403789999996,134.77442,1.0418,0.857,0.022000000000000002,5369827
K02735.01,FALSE POSITIVE,0.26867765,0.558841234,131.57991,0.7918,0.307,0.015,9472074
K07270.01,FALSE POSITIVE,0.2686317,19.2532128,144.8407,1.6740000000000002,0.247,0.013999999999999999,10002049
K04852.01,FALSE POSITIVE,0.26417178,1.89873195,132.09278,1.382,0.19699999999999998,0.008,11072016
K00501.01,FALSE POSITIVE,0.2641123,24.7962801,170.32595,8.33,0.01,0.022000000000000002,4951877
K04636.01,FALSE POSITIVE,0.2637294000000001,122.749053,170.9953,8.342,0.997,0.057999999999999996,9773270
K03194.01,FALSE POSITIVE,0.26351747,10.81315417,131.65931,1.275,0.804,0.009000000000000001,12004971
K03482.01,FALSE POSITIVE,0.2630462,15.331771900000001,142.5217,5.4670000000000005,0.802,0.013999999999999999,7288444
K07182.01,FALSE POSITIVE,0.26254737,6.853888,136.5231,2.5610000000000004,0.469,0.023,9513168
K07635.01,FALSE POSITIVE,0.26158446,60.458443,136.3553,8.43,0.451,0.012,2577353
K05411.01,FALSE POSITIVE,0.26142848,11.1734401,142.5962,4.545,0.268,0.006999999999999999,7672215
K02181.01,FALSE POSITIVE,0.26110542,12.2885046,141.61869,2.807,0.632,0.018000000000000002,8591173
K02479.01,FALSE POSITIVE,0.2600775,25.5433704,140.58705,8.567,0.44,0.011000000000000001,5963582
K06331.01,FALSE POSITIVE,0.25965565,5.8229815,133.999,2.8,0.395,0.016,3356193
K05512.01,FALSE POSITIVE,0.2595191,8.585287199999998,137.39661999999998,2.8339999999999996,0.028999999999999998,0.034,8396288
K03423.01,FALSE POSITIVE,0.2585064,30.254118599999998,136.63873,2.134,0.122,0.022000000000000002,3745559
K07670.01,FALSE POSITIVE,0.25810808,8.4795266,138.1276,6.0520000000000005,0.136,0.012,3848083
K01720.01,FALSE POSITIVE,0.25639802,59.6585348,168.08764,5.513999999999999,0.956,0.04,10015937
K02942.01,FALSE POSITIVE,0.25615084,13.84301228,139.95334,4.077,0.052000000000000005,0.022000000000000002,4385148
K02291.01,FALSE POSITIVE,0.2541088,44.2993483,141.28194,4.298,0.614,0.027000000000000003,8410415
K04495.01,FALSE POSITIVE,0.2540057,5.93218209,135.63378,4.507,0.09699999999999999,0.013000000000000001,5552562
K02531.01,FALSE POSITIVE,0.25293052,17.6997392,140.94958,2.76,0.105,0.024,4172746
K07427.01,FALSE POSITIVE,0.25267979999999995,7.8935324000000024,133.8053,3.444,0.303,0.006,11244571
K02206.01,FALSE POSITIVE,0.2522611,1.834277283,132.85895,1.7499,0.381,0.016,11073656
K04586.01,FALSE POSITIVE,0.2510806,75.21163730000002,202.30222,3.2030000000000003,0.057999999999999996,0.017,11506654
K04716.01,FALSE POSITIVE,0.25104254,5.894333799999999,134.10692,3.475,0.003,0.005,11290515
K05249.01,FALSE POSITIVE,0.2503131,19.4534296,139.3373,4.873,0.046,0.011000000000000001,6203955
K05909.01,FALSE POSITIVE,0.25025988,7.07987663,131.6046,2.589,0.034,0.016,11520114
K04856.01,FALSE POSITIVE,0.24992874,147.388124,174.6537,8.781,0.005,0.027999999999999997,9782748
K03268.01,FALSE POSITIVE,0.2488009,11.52482874,134.08163000000002,1.724,1.205,0.23199999999999998,8379021
K01431.01,FALSE POSITIVE,0.24843305,345.15893539999996,318.307719,7.5646,0.87,0.077,11075279
K03279.01,FALSE POSITIVE,0.247459,30.8278245,143.1448,4.2139999999999995,0.023,0.023,3544640
K05632.01,FALSE POSITIVE,0.24745673,264.466625,134.96749,6.371,0.129,0.019,9166700
K06672.01,FALSE POSITIVE,0.24613467,2.28494301,132.92343,1.01,0.013000000000000001,0.012,6187508
K03408.01,FALSE POSITIVE,0.24596626,65.427645,176.2733,9.404,0.004,0.016,11922778
K04644.01,FALSE POSITIVE,0.24505058,3.44928111,133.38221000000001,1.4240000000000002,0.534,0.013999999999999999,1721157
K05327.01,FALSE POSITIVE,0.2449221,5.43361347,136.711,1.0338,0.23399999999999999,0.034,6776555
K08068.01,FALSE POSITIVE,0.24479136,9.4640413,138.45,6.999,0.048,0.013000000000000001,11904835
K03259.01,FALSE POSITIVE,0.24464616,72.93327619999998,198.11468,3.8289999999999997,0.106,0.025,2853029
K05831.01,FALSE POSITIVE,0.2442984,10.552241908,132.652083,2.7355,0.025,0.027000000000000003,10813078
K02332.01,FALSE POSITIVE,0.24374664,3.70063251,133.16065,5.4079999999999995,0.71,0.008,5534941
K04535.01,FALSE POSITIVE,0.24172449,9.8480917,136.80247,3.0789999999999997,0.127,0.011000000000000001,3547760
K04509.01,FALSE POSITIVE,0.24139184,12.003678,134.71007,2.799,0.076,0.015,11350118
K06890.01,FALSE POSITIVE,0.24082759,2.15888911,131.97752,1.791,0.22399999999999998,0.009000000000000001,7592922
K07376.01,FALSE POSITIVE,0.24053597,1.284241817,132.65223,1.965,0.028999999999999998,0.012,10815677
K01884.02,FALSE POSITIVE,0.23958805,4.77502117,355.45644,1.7087,0.518,0.02,4851530
K02583.01,FALSE POSITIVE,0.23859897,3.03267135,134.0668,1.774,0.23800000000000002,0.006,10387742
K07880.01,FALSE POSITIVE,0.23799008,623.7077399999997,303.3588,6.688,0.003,0.015,8308516
K04499.01,FALSE POSITIVE,0.2375843,5.19898615,133.05317,2.359,0.428,0.011000000000000001,10937749
K02841.01,FALSE POSITIVE,0.23706278,159.38878799999995,226.9313,8.432,0.109,0.028999999999999998,8758204
K02971.01,FALSE POSITIVE,0.23666859,6.09595681,134.59214,5.5020000000000024,0.685,0.008,4770174
K04667.01,FALSE POSITIVE,0.23649576,152.823896,147.5443,7.734,0.11900000000000001,0.02,8359569
K04685.01,FALSE POSITIVE,0.2353045,0.49424766200000003,131.84441,1.2443,0.366,0.013999999999999999,3867794
K03460.01,FALSE POSITIVE,0.23369369,62.596543999999994,185.9931,11.477,0.24600000000000002,0.013999999999999999,9664276
K04674.01,FALSE POSITIVE,0.23357704,4.84350003,134.81488000000002,3.045,0.9059999999999999,0.008,6839010
K04793.01,FALSE POSITIVE,0.23269159,5.2736268,135.6461,5.291,0.595,0.009000000000000001,6220312
K04647.01,FALSE POSITIVE,0.23255116,37.904388899999994,163.7386,11.638,0.473,0.009000000000000001,9947653
K03077.01,FALSE POSITIVE,0.2321867,4.09578199,131.61992,1.704,0.752,0.02,2715695
K01781.03,FALSE POSITIVE,0.2318216,58.019858299999996,151.85007,5.348,0.951,0.044000000000000004,11551692
K05207.01,FALSE POSITIVE,0.23132932,18.9828305,139.257,6.303,0.021,0.006,5859725
K02914.01,FALSE POSITIVE,0.23067969,21.1181653,133.59196,9.734,0.675,0.01,6837283
K01660.01,FALSE POSITIVE,0.23010734,35.636402200000006,164.17496,4.888,0.654,0.021,4830605
K02449.02,FALSE POSITIVE,0.2299146,0.912351255,131.59611999999998,1.072,0.956,0.013000000000000001,12208631
K03335.01,FALSE POSITIVE,0.2299115,31.2543238,155.047,5.662000000000001,0.019,0.019,10922659
K07764.01,FALSE POSITIVE,0.22957698,227.83457,238.7643,21.59,0.56,0.012,6124137
K00994.01,FALSE POSITIVE,0.22908941,4.298920099999999,132.86186999999998,2.747,0.972,0.02,1431122
K03372.01,FALSE POSITIVE,0.22872365,26.757586600000003,137.28717,5.858,0.40700000000000003,0.02,9785921
K08275.01,FALSE POSITIVE,0.22843432,389.87581600000004,273.6498,3.3360000000000003,0.5760000000000001,0.044000000000000004,8329346
K03209.01,FALSE POSITIVE,0.22808516,11.91256675,143.15988000000004,6.126,0.174,0.01,7017274
K04773.01,FALSE POSITIVE,0.2280494,8.849394800000002,139.786,6.928,0.8190000000000001,0.006999999999999999,7906892
K01053.02,FALSE POSITIVE,0.22761172,46.245164,136.47891,5.662999999999999,0.392,0.02,5956656
K03420.01,FALSE POSITIVE,0.22741544,5.77451117,134.51434,3.752,0.348,0.011000000000000001,7289338
K05071.01,FALSE POSITIVE,0.22554997,180.4118581,142.86513,3.29,0.953,0.083,4566848
K02449.01,FALSE POSITIVE,0.22501972,53.358044400000004,138.38498,6.812,0.905,0.03,12208631
K03136.01,FALSE POSITIVE,0.22479957,2.39161966,133.07956000000001,1.906,0.299,0.012,6945786
K01140.01,FALSE POSITIVE,0.22371593,0.5532618739999999,133.446605,0.8875,1.246,0.284,8397675
